Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,10.0,12.0,True
3,15.0,4.0,5.0,True
4,10.0,11.0,1.0,True
5,1.0,7.0,12.0,True
6,2.0,4.0,3.0,True
7,6.0,4.0,3.0,True
8,7.0,13.0,9.0,True
9,7.0,10.0,3.0,True
10,12.0,11.0,9.0,True
11,15.0,4.0,11.0,True
12,8.0,1.0,2.0,True
13,2.0,4.0,1.0,True
