Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,5.0,10.0,8.0,True
3,11.0,9.0,14.0,True
4,8.0,7.0,12.0,True
5,14.0,4.0,7.0,True
6,7.0,5.0,14.0,True
7,4.0,1.0,3.0,True
8,13.0,14.0,11.0,True
9,8.0,5.0,7.0,True
10,15.0,9.0,13.0,True
11,1.0,2.0,9.0,True
12,12.0,14.0,15.0,True
13,,,,False
