day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,90.87498544990456
2,10,4,40.0,229.94635360377669
3,10,3,30.0,167.0560894825115
4,10,0,0.0,0.0
5,11,3,27.27272727272727,126.7353965312346
6,11,2,18.181818181818183,172.35555832889986
7,11,6,54.54545454545454,400.19177682791843
8,11,3,27.27272727272727,137.32870724539688
9,11,2,18.181818181818183,389.86310282995873
10,11,3,27.27272727272727,18.763977197253393
11,11,4,36.36363636363637,79.55657987837645
12,11,3,27.27272727272727,37.339252313449464
13,11,2,18.181818181818183,21.023158780759356
14,11,1,9.090909090909092,51.52983454973099
15,11,2,18.181818181818183,24.115553768810415
