Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,15.0,8.0,True
3,7.0,9.0,4.0,True
4,1.0,8.0,2.0,True
5,14.0,13.0,6.0,True
6,6.0,5.0,10.0,True
7,1.0,12.0,15.0,True
8,8.0,9.0,15.0,True
9,4.0,1.0,12.0,True
10,10.0,6.0,8.0,True
11,14.0,15.0,7.0,True
12,5.0,1.0,10.0,True
13,6.0,5.0,7.0,True
