DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.2415913546262545,0.8107637492215134,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
2,11,1.2316112788334188,0.5008452033705394,4,30.76923076923077,4,30.76923076923077,3,23.076923076923077
3,11,1.3991722498797154,0.8114519213622025,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
4,11,0.9543512228169085,0.6202578731187051,2,15.384615384615385,2,15.384615384615385,2,15.384615384615385
5,12,0.6521434820339523,0.49095908214683165,1,7.6923076923076925,1,7.6923076923076925,0,0.0
6,12,1.0136220836932324,0.649717430575534,3,23.076923076923077,2,15.384615384615385,2,15.384615384615385
7,11,1.6792730699367917,1.6113241629055108,7,58.333333333333336,7,58.333333333333336,4,33.33333333333333
8,11,1.2403897950688914,0.8694364943687853,4,33.33333333333333,4,33.33333333333333,2,16.666666666666664
9,11,1.1500345285783524,0.8126249409616121,4,33.33333333333333,2,16.666666666666664,2,16.666666666666664
10,11,0.8307552939637215,0.8474929102976377,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
11,11,1.5351641049978098,0.8994679759966705,3,25.0,3,25.0,2,16.666666666666664
12,11,1.3102530863437354,1.0850512240078283,5,41.66666666666667,4,33.33333333333333,2,16.666666666666664
13,11,1.1526579437880105,0.7324053612974807,3,25.0,2,16.666666666666664,1,8.333333333333332
14,11,1.0721665960343012,0.5567313083119422,3,25.0,3,25.0,2,16.666666666666664
15,11,0.6878935264099758,0.5256065968294397,2,16.666666666666664,2,16.666666666666664,0,0.0
