DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.9106256471787986,0.8568638952206291,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
2,11,1.2794004126647527,0.8652537914151384,4,30.76923076923077,4,30.76923076923077,2,15.384615384615385
3,11,1.1504047368313335,0.7156976769444771,3,23.076923076923077,3,23.076923076923077,2,15.384615384615385
4,11,0.9542697736635568,0.8410137682145592,3,23.076923076923077,3,23.076923076923077,1,7.6923076923076925
5,12,1.0618005041427023,0.6928221168463572,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
6,12,0.756032920466144,0.853035707004379,0,0.0,0,0.0,0,0.0
7,12,0.6967012409463763,0.6775727372232023,0,0.0,0,0.0,0,0.0
8,11,1.370983011235323,0.6299001551789567,3,25.0,2,16.666666666666664,2,16.666666666666664
9,11,1.0959915653551,0.7024332728061576,4,33.33333333333333,3,25.0,2,16.666666666666664
10,11,0.9963188308314469,0.6475317812227124,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
11,11,1.001767456259116,0.8883086942111974,2,16.666666666666664,2,16.666666666666664,0,0.0
12,11,1.1479177300222616,0.593328132920023,5,41.66666666666667,3,25.0,2,16.666666666666664
13,11,1.1728488331072395,0.7406074315313258,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
14,11,1.2706548205957076,0.825304604916518,3,25.0,3,25.0,2,16.666666666666664
15,11,0.8873277117223722,0.7181361079659674,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
