day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,150.45947616134933
2,10,2,20.0,39.385380866838545
3,10,5,50.0,129.91246952877108
4,10,2,20.0,62.65059469638283
5,11,4,36.36363636363637,112.36954138072126
6,11,4,36.36363636363637,202.2943601144234
7,11,5,45.45454545454545,153.67802383567386
8,11,5,45.45454545454545,34.58937470065083
9,11,5,45.45454545454545,145.16810626926235
10,11,4,36.36363636363637,69.26192904493585
11,11,2,18.181818181818183,12.665088159288517
12,11,5,45.45454545454545,31.391001730402827
13,11,2,18.181818181818183,101.39907109378254
14,11,2,18.181818181818183,54.33072383176723
15,11,3,27.27272727272727,67.78412609241569
