Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,7.0,8.0,True
3,15.0,12.0,5.0,True
4,4.0,7.0,3.0,True
5,14.0,13.0,2.0,True
6,5.0,8.0,4.0,True
7,8.0,13.0,12.0,True
8,13.0,4.0,2.0,True
9,3.0,8.0,6.0,True
10,5.0,4.0,3.0,True
