day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,203.47735072108074
2,10,4,40.0,265.8095257603196
3,10,2,20.0,45.046676445026904
4,10,3,30.0,260.64124216609633
5,11,3,27.27272727272727,408.37806597393296
6,11,5,45.45454545454545,340.6945637462003
7,11,2,18.181818181818183,135.9543160643028
8,11,1,9.090909090909092,11.408016443987655
9,11,4,36.36363636363637,110.85637430045504
10,11,2,18.181818181818183,208.2971134334438
11,11,2,18.181818181818183,693.2246217950451
12,11,2,18.181818181818183,119.34423297457101
13,11,3,27.27272727272727,58.81689528496776
14,11,6,54.54545454545454,266.80649982273286
15,11,3,27.27272727272727,6.977955760359926
