day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,9,3,33.33333333333333,197.3869414386022
2,9,3,33.33333333333333,149.62794691643404
3,9,1,11.11111111111111,53.68340272324006
4,9,3,33.33333333333333,87.88650835708597
5,10,5,50.0,162.7779907679131
6,10,4,40.0,64.53236967628888
7,10,4,40.0,91.26781113248978
8,10,1,10.0,91.83176685374264
9,10,3,30.0,38.85776257859644
10,10,4,40.0,146.19388215262302
11,10,4,40.0,183.49374901301587
12,10,3,30.0,360.31786362504425
13,10,3,30.0,422.5891920986451
14,10,4,40.0,53.314996014369235
15,10,5,50.0,178.77669900180143
