Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,15.0,6.0,True
3,5.0,2.0,12.0,True
4,10.0,14.0,11.0,True
5,4.0,10.0,9.0,True
6,14.0,11.0,6.0,True
7,9.0,13.0,7.0,True
8,11.0,8.0,12.0,True
9,2.0,1.0,10.0,True
10,11.0,12.0,10.0,True
11,1.0,4.0,2.0,True
12,13.0,1.0,2.0,True
13,4.0,5.0,2.0,True
