day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,48.347706999880856
2,10,6,60.0,34.21440072808139
3,10,4,40.0,66.04083572022536
4,10,3,30.0,19.449433283033812
5,11,4,36.36363636363637,22.208475513722362
6,11,6,54.54545454545454,89.8671593471643
7,11,4,36.36363636363637,34.88465384321744
8,11,3,27.27272727272727,72.20282141597998
9,11,5,45.45454545454545,101.45304676953313
10,11,4,36.36363636363637,37.02972233948743
11,11,2,18.181818181818183,104.98644212805148
12,11,2,18.181818181818183,58.03527995735058
13,11,4,36.36363636363637,34.505833586207004
14,11,6,54.54545454545454,36.30470575858351
15,11,3,27.27272727272727,141.30923602241018
