day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,9,1,11.11111111111111,50.8363845215019
2,9,1,11.11111111111111,291.8424671562747
3,9,2,22.22222222222222,52.39180245248892
4,9,3,33.33333333333333,166.02956043151963
5,10,1,10.0,1.26767787792188
6,10,2,20.0,1116.7129162837318
7,10,2,20.0,221.75774512398485
8,10,1,10.0,1004.3884024537304
9,10,2,20.0,108.2644300602177
10,10,2,20.0,428.8195244249046
11,10,3,30.0,365.3761956792864
12,10,3,30.0,91.83503292663711
13,10,3,30.0,202.66508766426261
14,10,2,20.0,100.4893648338903
15,10,3,30.0,70.59887920425417
