DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0056019110023005,0.6812159426716219,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
2,11,1.5416132825731343,1.508134010633263,6,46.15384615384615,6,46.15384615384615,4,30.76923076923077
3,11,1.1343815886170563,1.1918506450607178,5,38.46153846153847,3,23.076923076923077,0,0.0
4,11,0.860183466687883,0.88250770289376,2,15.384615384615385,1,7.6923076923076925,0,0.0
5,12,0.9921895789999952,0.6650177178016133,2,15.384615384615385,2,15.384615384615385,1,7.6923076923076925
6,12,1.1078953532867797,0.6230809624693158,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
7,12,0.930033843740076,0.7665020073759421,3,23.076923076923077,2,15.384615384615385,0,0.0
8,11,0.9954180399157019,0.6262366839012301,3,25.0,2,16.666666666666664,2,16.666666666666664
9,11,0.8573801319529132,0.6319882490389135,3,25.0,2,16.666666666666664,1,8.333333333333332
10,11,0.7691128124023539,0.753579079542444,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
11,11,1.0674408202061585,0.8072871193850282,4,33.33333333333333,2,16.666666666666664,2,16.666666666666664
12,11,0.8726366835278003,0.74579187630144,2,16.666666666666664,2,16.666666666666664,0,0.0
13,11,1.3933352944932098,0.9925504351660778,3,25.0,2,16.666666666666664,2,16.666666666666664
14,11,1.0415090584231297,0.7082936223443472,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
15,11,0.861647655563291,0.6464244553998877,2,16.666666666666664,2,16.666666666666664,1,8.333333333333332
