phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.12002645128203684,0.8559201419702955,طبيعي,High
future_forecast,2,10,0.10549789576979073,0.5782005337099084,طبيعي,Medium
future_forecast,3,11,0.11853559443211319,0.5471952355816572,طبيعي,Medium
future_forecast,4,12,0.15276411739655668,1.0588362773984408,طبيعي,Medium
future_forecast,5,13,0.17689971539424476,1.0650583279328016,طبيعي,Medium
future_forecast,6,14,0.12785597606088503,1.3217046748018906,طبيعي,Low
future_forecast,7,15,0.09692010047920686,0.7286129364412036,طبيعي,Low
future_forecast,8,1,0.13034290252711583,0.45590557318597164,طبيعي,Low
future_forecast,9,2,0.17981638825085858,0.7136450783317237,طبيعي,Low
future_forecast,10,3,0.22787272642975706,2.6689988767870148,طبيعي,Low
