day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,66.79807762625025
2,10,5,50.0,126.11349142551936
3,10,5,50.0,83.82189815749481
4,10,2,20.0,181.7039173546665
5,11,5,45.45454545454545,43.40260758305198
6,11,5,45.45454545454545,114.02462115662811
7,11,6,54.54545454545454,49.22385813965928
8,11,2,18.181818181818183,186.03856420130643
9,11,5,45.45454545454545,110.8061031225972
10,11,5,45.45454545454545,42.84756817224759
11,11,3,27.27272727272727,23.867919236482823
12,11,2,18.181818181818183,120.25148008534002
13,11,2,18.181818181818183,155.88608322636532
14,11,4,36.36363636363637,46.23073490997491
15,11,2,18.181818181818183,57.679969975705134
