DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.4925332901251957,0.22255025612484564,1,7.6923076923076925,1,7.6923076923076925,0,0.0
2,11,0.5784840373273179,0.6701833626259542,0,0.0,0,0.0,0,0.0
3,11,0.8332971443394072,0.3356223184349585,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
4,11,0.8660839627642113,0.7371748984161071,4,30.76923076923077,2,15.384615384615385,1,7.6923076923076925
5,12,1.0210550441963742,0.7824267004616134,4,30.76923076923077,3,23.076923076923077,2,15.384615384615385
6,12,1.0045626889561443,0.7689987837603859,3,23.076923076923077,2,15.384615384615385,1,7.6923076923076925
7,12,1.119822026402852,0.792157082044653,3,23.076923076923077,3,23.076923076923077,3,23.076923076923077
8,11,1.0803620032576569,0.8366096644513673,3,25.0,2,16.666666666666664,1,8.333333333333332
9,11,0.7896487986714984,0.5700527300423487,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
10,11,0.9651909882676175,0.5048567345142719,2,16.666666666666664,2,16.666666666666664,2,16.666666666666664
11,11,1.037820911498007,0.32095014333358374,3,25.0,3,25.0,1,8.333333333333332
12,11,0.8927683693029335,0.8927890565882661,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
13,11,1.4058738781998548,1.0646366692226696,5,41.66666666666667,5,41.66666666666667,4,33.33333333333333
14,11,0.9704165370415114,0.9429844556515277,3,25.0,2,16.666666666666664,2,16.666666666666664
15,11,1.0451110020028718,1.0692031166092018,4,33.33333333333333,3,25.0,0,0.0
