Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,8.0,10.0,7.0,True
3,4.0,3.0,10.0,True
4,11.0,10.0,13.0,True
5,13.0,14.0,1.0,True
6,14.0,13.0,15.0,True
7,8.0,3.0,4.0,True
8,4.0,11.0,7.0,True
9,15.0,13.0,14.0,True
10,12.0,11.0,1.0,True
11,4.0,1.0,7.0,True
12,6.0,2.0,3.0,True
13,7.0,2.0,8.0,True
