Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,15.0,10.0,True
3,15.0,1.0,2.0,True
4,1.0,13.0,2.0,True
5,9.0,2.0,8.0,True
6,1.0,3.0,2.0,True
7,2.0,3.0,1.0,True
8,9.0,10.0,12.0,True
9,9.0,15.0,14.0,True
10,1.0,7.0,2.0,True
11,1.0,5.0,2.0,True
12,14.0,4.0,6.0,True
13,1.0,6.0,4.0,True
