day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,456.04750860917835
2,10,1,10.0,153.28905351896793
3,10,2,20.0,658.0812908455524
4,10,4,40.0,253.37077619832561
5,11,3,27.27272727272727,654.642512181034
6,11,3,27.27272727272727,336.63967663906345
7,11,2,18.181818181818183,41.55169640897246
8,11,4,36.36363636363637,243.67060640491815
9,11,3,27.27272727272727,66.53028391956626
10,11,2,18.181818181818183,49.53118282979229
11,11,3,27.27272727272727,59.123346812515
12,11,0,0.0,0.0
13,11,1,9.090909090909092,100.37500000000001
14,11,2,18.181818181818183,240.5510781008807
15,11,2,18.181818181818183,942.7230058532789
