Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,14.0,10.0,True
3,10.0,8.0,15.0,True
4,4.0,9.0,11.0,True
5,4.0,1.0,10.0,True
6,10.0,11.0,14.0,True
7,1.0,3.0,9.0,True
8,13.0,11.0,10.0,True
9,13.0,1.0,4.0,True
10,8.0,15.0,9.0,True
11,13.0,6.0,1.0,True
12,13.0,11.0,12.0,True
13,2.0,3.0,7.0,True
