Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,14.0,10.0,True
3,15.0,7.0,1.0,True
4,10.0,4.0,5.0,True
5,2.0,6.0,4.0,True
6,14.0,2.0,1.0,True
7,11.0,8.0,5.0,True
8,5.0,10.0,15.0,True
9,15.0,3.0,1.0,True
10,13.0,12.0,11.0,True
11,6.0,7.0,8.0,True
12,6.0,3.0,4.0,True
