day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,80.36917299501194
2,10,3,30.0,274.7488720210186
3,10,2,20.0,149.33506808801855
4,10,7,70.0,95.96026649392522
5,11,5,45.45454545454545,117.29574420379902
6,11,5,45.45454545454545,113.59522588228303
7,11,4,36.36363636363637,85.51349159724003
8,11,3,27.27272727272727,229.77492796756815
9,11,3,27.27272727272727,90.72786796854304
10,11,2,18.181818181818183,55.437041676716774
11,11,6,54.54545454545454,67.88846396287735
12,11,4,36.36363636363637,88.32592375890032
13,11,1,9.090909090909092,30.665652339292503
14,11,4,36.36363636363637,76.82762768798888
15,11,2,18.181818181818183,213.61979054890452
