day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,7,70.0,73.21758202499578
2,10,5,50.0,96.18686732678523
3,10,4,40.0,85.39121231253829
4,10,5,50.0,96.35008058309568
5,11,4,36.36363636363637,27.13744531887381
6,11,4,36.36363636363637,76.61608069207247
7,11,6,54.54545454545454,103.25191381576388
8,11,8,72.72727272727273,43.19555984013554
9,11,9,81.81818181818183,44.71787590544321
10,11,3,27.27272727272727,50.1558949517127
11,11,3,27.27272727272727,37.646130341246284
12,11,4,36.36363636363637,71.06205425950671
13,11,4,36.36363636363637,25.585252633261625
14,11,2,18.181818181818183,111.64682541294853
15,11,3,27.27272727272727,71.60115825876146
