Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,7.0,12.0,True
3,6.0,2.0,7.0,True
4,13.0,15.0,12.0,True
5,12.0,6.0,5.0,True
6,15.0,14.0,11.0,True
7,8.0,9.0,11.0,True
8,9.0,3.0,1.0,True
9,6.0,12.0,10.0,True
10,2.0,15.0,8.0,True
11,12.0,1.0,13.0,True
12,8.0,9.0,7.0,True
