Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,14.0,5.0,True
3,7.0,2.0,8.0,True
4,1.0,5.0,2.0,True
5,12.0,13.0,15.0,True
6,2.0,1.0,10.0,True
7,4.0,12.0,2.0,True
8,15.0,6.0,7.0,True
9,5.0,1.0,12.0,True
10,9.0,4.0,2.0,True
11,5.0,14.0,12.0,True
12,5.0,2.0,11.0,True
13,6.0,1.0,2.0,True
