day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,108.12586740164704
2,10,2,20.0,91.78731582118579
3,10,4,40.0,132.12741100639477
4,10,4,40.0,119.99834012367756
5,11,2,18.181818181818183,52.38729005133291
6,11,4,36.36363636363637,173.73446867260517
7,11,1,9.090909090909092,39.0454898911353
8,11,4,36.36363636363637,249.50406297426403
9,11,2,18.181818181818183,178.8559506188332
10,11,5,45.45454545454545,134.77948798596023
11,11,2,18.181818181818183,79.40434809407459
12,11,4,36.36363636363637,347.064334111828
13,11,2,18.181818181818183,57.61496111784415
14,11,3,27.27272727272727,260.6463205951351
15,11,5,45.45454545454545,133.4275651677338
