Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,13.0,14.0,True
3,3.0,1.0,15.0,True
4,9.0,4.0,3.0,True
5,6.0,14.0,10.0,True
6,2.0,5.0,3.0,True
7,1.0,7.0,13.0,True
8,15.0,10.0,11.0,True
9,7.0,2.0,6.0,True
10,2.0,3.0,1.0,True
11,15.0,11.0,10.0,True
12,2.0,1.0,12.0,True
13,,,,False
