Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,11.0,9.0,True
3,10.0,9.0,5.0,True
4,3.0,6.0,14.0,True
5,8.0,1.0,10.0,True
6,5.0,7.0,6.0,True
7,1.0,15.0,4.0,True
8,3.0,11.0,2.0,True
9,13.0,4.0,15.0,True
10,15.0,6.0,2.0,True
11,1.0,11.0,15.0,True
12,4.0,8.0,6.0,True
13,,,,False
