phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.10508759709314969,1.0639487526282507,طبيعي,High
future_forecast,2,10,0.09838250256299413,0.8111822052788075,طبيعي,Medium
future_forecast,3,11,0.05702373035990123,0.8987412772772045,طبيعي,Medium
future_forecast,4,12,0.12443500315403601,0.7022766630908168,طبيعي,Medium
future_forecast,5,13,0.23101217455413053,0.9412891139534552,طبيعي,Medium
future_forecast,6,14,0.17564284467500496,1.6807832345742322,طبيعي,Low
future_forecast,7,15,0.11342580465609423,0.6194815077665213,طبيعي,Low
future_forecast,8,1,0.07204090888317592,0.9128977709754384,طبيعي,Low
future_forecast,9,2,0.15713822064717423,0.8736666340347061,طبيعي,Low
future_forecast,10,3,0.2437136479445713,1.4237831041058986,طبيعي,Low
