DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.0557742511165278,1.009812606996722,4,30.76923076923077,2,15.384615384615385,0,0.0
2,11,1.3761715400659216,1.4599078998443173,6,46.15384615384615,5,38.46153846153847,2,15.384615384615385
3,11,1.0295607644806641,0.9785314857234283,3,23.076923076923077,1,7.6923076923076925,0,0.0
4,11,1.1094670803037099,1.084044688659543,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
5,12,0.743212763092799,0.6438926480735823,0,0.0,0,0.0,0,0.0
6,11,1.0160773126279865,0.9073019697733999,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
7,11,1.4007539006263467,1.211078153006678,5,41.66666666666667,2,16.666666666666664,1,8.333333333333332
8,11,1.0871903658084747,1.148843309551604,4,33.33333333333333,2,16.666666666666664,0,0.0
9,11,0.8925543461126317,0.8173573427803545,2,16.666666666666664,1,8.333333333333332,0,0.0
10,11,0.9132213701169487,0.47301476013809635,1,8.333333333333332,1,8.333333333333332,1,8.333333333333332
11,11,0.9773181148354005,0.8706367339397961,3,25.0,1,8.333333333333332,0,0.0
12,11,0.977686775993573,1.0422109242530524,2,16.666666666666664,2,16.666666666666664,0,0.0
13,11,0.7513674036524193,0.8160661135697332,1,8.333333333333332,0,0.0,0,0.0
14,11,0.9387538262308588,0.8542071268715616,2,16.666666666666664,2,16.666666666666664,0,0.0
15,11,0.7003090230106426,0.6156921590157349,2,16.666666666666664,1,8.333333333333332,0,0.0
