DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,0.9638876110989746,0.9628209610840154,4,30.76923076923077,0,0.0,0,0.0
2,11,1.0531777692815132,0.9597418316112389,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
3,11,0.7650678947691755,0.7822378150754776,0,0.0,0,0.0,0,0.0
4,11,0.8847619307904199,0.6918289557066785,1,7.6923076923076925,1,7.6923076923076925,1,7.6923076923076925
5,12,0.8014444522706153,0.4959566336757888,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
6,12,1.0855555078677863,0.9381812108951046,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
7,12,0.963115199615733,0.8125937419743121,5,38.46153846153847,1,7.6923076923076925,0,0.0
8,12,0.9732448849780021,0.9144702386103054,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
9,11,0.9885532811052052,1.0258692930438296,2,16.666666666666664,2,16.666666666666664,0,0.0
10,11,0.9060332092508818,0.7589314091464106,2,16.666666666666664,1,8.333333333333332,1,8.333333333333332
11,11,1.359074047853502,1.2909156207703776,6,50.0,4,33.33333333333333,2,16.666666666666664
12,11,0.954716151390787,0.7405270408645183,3,25.0,2,16.666666666666664,2,16.666666666666664
13,11,0.8476936921336455,0.7403201016637911,2,16.666666666666664,1,8.333333333333332,0,0.0
14,11,1.2220030356603244,0.9829575039695313,3,25.0,2,16.666666666666664,2,16.666666666666664
15,11,1.4216655849453443,0.8904527355098103,5,41.66666666666667,3,25.0,2,16.666666666666664
