Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,12.0,10.0,5.0,True
3,3.0,4.0,2.0,True
4,4.0,5.0,9.0,True
5,13.0,7.0,1.0,True
6,3.0,5.0,2.0,True
7,14.0,6.0,5.0,True
8,1.0,7.0,8.0,True
9,12.0,13.0,14.0,True
10,9.0,6.0,11.0,True
11,6.0,3.0,2.0,True
12,6.0,1.0,2.0,True
13,3.0,1.0,2.0,True
