day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,102.69217422553538
2,10,5,50.0,149.23359759469704
3,10,5,50.0,68.09788787717362
4,10,3,30.0,31.848217882738158
5,11,2,18.181818181818183,152.18858641702573
6,11,2,18.181818181818183,250.91655695701533
7,11,4,36.36363636363637,54.61970556938938
8,11,4,36.36363636363637,84.83200765145111
9,11,3,27.27272727272727,69.82942663594278
10,11,2,18.181818181818183,76.35164582542166
11,11,5,45.45454545454545,72.07537735273922
12,11,3,27.27272727272727,55.07102655159286
13,11,5,45.45454545454545,118.36091397993998
14,11,5,45.45454545454545,60.76514178712392
15,11,3,27.27272727272727,85.04764054573577
