day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,7,70.0,39.74574790567838
2,10,7,70.0,46.688997329305366
3,10,3,30.0,48.610975223764136
4,10,1,10.0,5.69273232416907
5,11,2,18.181818181818183,16.618195062307727
6,11,4,36.36363636363637,204.2667074841539
7,11,7,63.63636363636363,27.28459464969882
8,11,6,54.54545454545454,71.81148098554105
9,11,4,36.36363636363637,123.5949946672815
10,11,1,9.090909090909092,56.663971787206414
11,11,6,54.54545454545454,18.394558027662423
12,11,3,27.27272727272727,22.319555784085125
13,11,5,45.45454545454545,39.834368699324635
14,11,3,27.27272727272727,52.27432304145987
15,11,1,9.090909090909092,225.59194301711614
