day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,11,7,63.63636363636363,62.78147314393501
2,11,5,45.45454545454545,59.388468027945315
3,11,6,54.54545454545454,114.31535315661324
4,11,6,54.54545454545454,76.89108503096705
5,12,6,50.0,40.53275139252059
6,12,5,41.66666666666667,121.9733386712813
7,12,4,33.33333333333333,75.09117970697746
8,12,5,41.66666666666667,74.32583137983053
9,12,3,25.0,117.94395096201879
10,12,7,58.333333333333336,81.64170047921061
11,12,4,33.33333333333333,74.2612098567438
12,12,6,50.0,51.6025212158571
13,12,5,41.66666666666667,73.53830139555694
14,12,5,41.66666666666667,39.89018251780611
15,12,5,41.66666666666667,57.20358189740519
