Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,7.0,13.0,8.0,True
3,7.0,14.0,12.0,True
4,15.0,2.0,1.0,True
5,11.0,9.0,14.0,True
6,14.0,13.0,9.0,True
7,5.0,1.0,4.0,True
8,15.0,12.0,13.0,True
9,1.0,2.0,3.0,True
10,7.0,12.0,11.0,True
11,5.0,2.0,1.0,True
12,7.0,2.0,12.0,True
