Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,6.0,8.0,12.0,True
3,12.0,8.0,15.0,True
4,14.0,4.0,10.0,True
5,15.0,13.0,14.0,True
6,3.0,1.0,2.0,True
7,2.0,15.0,11.0,True
8,10.0,12.0,14.0,True
9,15.0,12.0,13.0,True
10,5.0,9.0,13.0,True
11,6.0,9.0,13.0,True
12,10.0,14.0,15.0,True
13,3.0,2.0,1.0,True
