day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,6,60.0,108.6274691318015
2,10,3,30.0,52.218678317513024
3,10,6,60.0,111.73000269182215
4,10,5,50.0,45.50248195522188
5,11,3,27.27272727272727,104.80808606084535
6,11,6,54.54545454545454,80.20467644585848
7,11,4,36.36363636363637,265.90988059283205
8,11,2,18.181818181818183,141.59212446803252
9,11,5,45.45454545454545,142.55952927043307
10,11,5,45.45454545454545,109.40667077966671
11,11,3,27.27272727272727,77.51807584734829
12,11,2,18.181818181818183,52.719865057662616
13,11,4,36.36363636363637,55.934981773602324
14,11,3,27.27272727272727,95.42742577480716
15,11,4,36.36363636363637,137.722646747146
