Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,14.0,11.0,10.0,True
3,5.0,10.0,4.0,True
4,12.0,13.0,11.0,True
5,7.0,8.0,10.0,True
6,15.0,14.0,13.0,True
7,1.0,5.0,13.0,True
8,5.0,6.0,7.0,True
9,12.0,6.0,7.0,True
10,13.0,14.0,12.0,True
11,6.0,3.0,1.0,True
12,5.0,12.0,2.0,True
13,2.0,4.0,3.0,True
