phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.2332089820398737,1.082198174842786,طبيعي,High
future_forecast,2,10,0.2810789531307572,1.0921231917715426,طبيعي,Medium
future_forecast,3,11,0.2574233000094168,0.5571458227074364,طبيعي,Medium
future_forecast,4,12,0.23630727379492422,0.7835846668874201,طبيعي,Medium
future_forecast,5,13,0.2899633833154503,1.0379292364318398,طبيعي,Medium
future_forecast,6,14,0.3167288836605344,1.2214116016703804,طبيعي,Low
future_forecast,7,15,0.27744835294898224,0.7696262510837187,طبيعي,Low
future_forecast,8,1,0.31094091750090624,1.1039849343226427,طبيعي,Low
future_forecast,9,2,0.3434324568083135,0.7351971583182796,طبيعي,Low
future_forecast,10,3,0.3467421045421372,0.9795367576339931,طبيعي,Low
