day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,63.97287252581778
2,10,6,60.0,30.585140946802856
3,10,6,60.0,49.455023933731106
4,10,4,40.0,142.40036986757008
5,11,0,0.0,0.0
6,11,5,45.45454545454545,65.79417743511436
7,11,5,45.45454545454545,63.046537794433185
8,11,5,45.45454545454545,121.8865443090493
9,11,3,27.27272727272727,115.58576787499591
10,11,2,18.181818181818183,132.60298813027254
11,11,2,18.181818181818183,190.0789829708565
12,11,4,36.36363636363637,41.55937534109702
13,11,6,54.54545454545454,66.96561447237853
14,11,5,45.45454545454545,90.47990021013938
15,11,1,9.090909090909092,96.88628738416823
