day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,119.07038167687251
2,10,4,40.0,83.51537564253212
3,10,2,20.0,104.65343609762985
4,10,5,50.0,118.13953614577447
5,11,2,18.181818181818183,98.82277844810717
6,11,6,54.54545454545454,77.55609577097074
7,11,3,27.27272727272727,119.93344562258767
8,11,3,27.27272727272727,161.8630111536394
9,11,4,36.36363636363637,26.402528760695887
10,11,4,36.36363636363637,112.8620514179068
11,11,4,36.36363636363637,12.154653769447421
12,11,3,27.27272727272727,80.87626219879694
13,11,1,9.090909090909092,26.235129230690426
14,11,1,9.090909090909092,66.052913369375
15,11,3,27.27272727272727,56.99478672430758
