Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,13.0,7.0,14.0,True
3,1.0,10.0,11.0,True
4,11.0,10.0,9.0,True
5,12.0,7.0,13.0,True
6,5.0,6.0,14.0,True
7,7.0,6.0,11.0,True
8,11.0,1.0,12.0,True
9,3.0,7.0,1.0,True
10,15.0,1.0,7.0,True
11,11.0,10.0,7.0,True
12,9.0,10.0,11.0,True
13,,,,False
