phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,7,0.15162940003140152,1.4045584609012982,طبيعي,High
future_forecast,2,8,0.0761030661480833,1.7331349439012407,طبيعي,Medium
future_forecast,3,9,0.06478214207389857,0.5012251868469606,طبيعي,Medium
future_forecast,4,10,0.05121144766114826,0.6665809729711721,طبيعي,Medium
future_forecast,5,11,0.05021276095998355,0.5350849522291319,طبيعي,Medium
future_forecast,6,12,0.052711255954725034,0.171669194324621,طبيعي,Low
future_forecast,7,13,0.0636348659104567,0.32435244464422774,طبيعي,Low
future_forecast,8,14,0.09081389385045974,0.6524623163458675,طبيعي,Low
future_forecast,9,15,0.14140270360570104,1.1871364907947075,طبيعي,Low
future_forecast,10,1,0.16203781763175235,1.0908017925557745,طبيعي,Low
