DayInCycle,AvailableCycles,AverageRelativeVolume,MedianRelativeVolume,HighLiquidityCount_L1,ProbabilityHighLiquidity_L1,HighLiquidityCount_L2,ProbabilityHighLiquidity_L2,HighLiquidityCount_L3,ProbabilityHighLiquidity_L3
1,11,1.2519285776294253,0.9055677533279146,5,38.46153846153847,2,15.384615384615385,2,15.384615384615385
2,11,1.271432304536923,1.2925000586288573,6,46.15384615384615,2,15.384615384615385,1,7.6923076923076925
3,11,1.4083570098908318,0.9952958705606699,4,30.76923076923077,4,30.76923076923077,3,23.076923076923077
4,11,1.1990937393176342,1.011532977846047,5,38.46153846153847,4,30.76923076923077,1,7.6923076923076925
5,12,0.8277619392137902,0.5667184702116513,3,23.076923076923077,2,15.384615384615385,0,0.0
6,12,1.069353017008438,0.9197678473811515,3,23.076923076923077,3,23.076923076923077,1,7.6923076923076925
7,12,1.051118227066891,0.9426330623074213,3,23.076923076923077,1,7.6923076923076925,1,7.6923076923076925
8,12,0.970732636694332,0.8595420690088208,2,15.384615384615385,1,7.6923076923076925,1,7.6923076923076925
9,11,0.9212985170761955,0.7411621359404058,3,25.0,1,8.333333333333332,0,0.0
10,11,0.9256364580849193,0.8293542426976979,3,25.0,1,8.333333333333332,1,8.333333333333332
11,11,0.7932891391657034,0.9199012832846337,1,8.333333333333332,0,0.0,0,0.0
12,11,0.9759544208647241,0.828647948646714,3,25.0,1,8.333333333333332,1,8.333333333333332
13,11,1.3142143917617812,1.3224829946934646,6,50.0,5,41.66666666666667,1,8.333333333333332
14,11,0.9957081414747183,0.801377608204363,3,25.0,2,16.666666666666664,0,0.0
15,11,0.5373819836297189,0.4790211070053419,0,0.0,0,0.0,0,0.0
