day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,8,3,37.5,251.4879279836431
2,8,3,37.5,25.232654997208044
3,8,2,25.0,88.57429878633923
4,8,3,37.5,314.02097751634153
5,9,1,11.11111111111111,183.28560270762821
6,9,3,33.33333333333333,184.91456198899746
7,9,3,33.33333333333333,70.96972939838898
8,9,3,33.33333333333333,76.22140773519997
9,9,1,11.11111111111111,211.0784398512497
10,9,4,44.44444444444444,188.86983128916842
11,9,5,55.55555555555556,107.8050394916327
12,9,3,33.33333333333333,87.41740305569404
13,9,3,33.33333333333333,64.06676004796431
14,9,1,11.11111111111111,115.34680587949846
15,9,3,33.33333333333333,227.3273372503179
