Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,11.0,10.0,12.0,True
3,2.0,6.0,5.0,True
4,4.0,13.0,9.0,True
5,9.0,13.0,7.0,True
6,10.0,5.0,14.0,True
7,1.0,14.0,3.0,True
8,14.0,13.0,11.0,True
9,11.0,7.0,1.0,True
10,6.0,12.0,9.0,True
11,6.0,3.0,4.0,True
12,6.0,1.0,13.0,True
13,8.0,5.0,4.0,True
