day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,4,40.0,65.42122685068252
2,10,4,40.0,68.66628367040724
3,10,2,20.0,74.09056510227632
4,10,4,40.0,121.49357438490878
5,11,5,45.45454545454545,79.53467164325446
6,11,4,36.36363636363637,74.19313210557176
7,11,5,45.45454545454545,102.67059176259377
8,11,5,45.45454545454545,113.55235321792406
9,11,4,36.36363636363637,88.03985574021127
10,11,6,54.54545454545454,86.34861112608526
11,11,3,27.27272727272727,12.23054974815898
12,11,3,27.27272727272727,222.17522795307875
13,11,4,36.36363636363637,197.46206504478246
14,11,3,27.27272727272727,161.41410590876077
15,11,5,45.45454545454545,76.81907073037821
