phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.19034811978602167,1.080205937972438,طبيعي,High
future_forecast,2,10,0.3121359381265985,1.3158045425862235,طبيعي,Medium
future_forecast,3,11,0.35995047488709264,0.8080452117073986,طبيعي,Medium
future_forecast,4,12,0.22987016261268473,1.3876218020713047,طبيعي,Medium
future_forecast,5,13,0.14800189182356105,1.417058101331801,طبيعي,Medium
future_forecast,6,14,0.14907397787703947,1.01156524042412,طبيعي,Low
future_forecast,7,15,0.12398173605994008,0.9699453228580569,طبيعي,Low
future_forecast,8,1,0.10687758260170095,0.9312438598184575,طبيعي,Low
future_forecast,9,2,0.10016617930295996,1.0513767799509381,طبيعي,Low
future_forecast,10,3,0.09002158517016198,0.7493905675450153,طبيعي,Low
