Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,5.0,11.0,True
3,8.0,2.0,6.0,True
4,1.0,2.0,3.0,True
5,7.0,10.0,11.0,True
6,13.0,12.0,5.0,True
7,7.0,8.0,9.0,True
8,8.0,2.0,1.0,True
9,4.0,7.0,14.0,True
10,11.0,5.0,1.0,True
11,15.0,1.0,6.0,True
12,1.0,15.0,9.0,True
13,7.0,3.0,1.0,True
14,10.0,11.0,8.0,True
