Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,9.0,15.0,True
3,13.0,2.0,14.0,True
4,4.0,2.0,6.0,True
5,2.0,1.0,14.0,True
6,1.0,11.0,14.0,True
7,14.0,6.0,12.0,True
8,1.0,6.0,9.0,True
9,7.0,8.0,9.0,True
10,9.0,7.0,13.0,True
11,6.0,4.0,3.0,True
12,4.0,6.0,3.0,True
13,1.0,6.0,8.0,True
