Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,5.0,7.0,True
3,1.0,2.0,8.0,True
4,15.0,12.0,10.0,True
5,9.0,8.0,15.0,True
6,3.0,4.0,9.0,True
7,8.0,9.0,12.0,True
8,10.0,2.0,13.0,True
9,12.0,13.0,2.0,True
10,7.0,14.0,5.0,True
11,11.0,8.0,2.0,True
12,10.0,8.0,6.0,True
13,3.0,2.0,1.0,True
