day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,102.12119403124822
2,10,5,50.0,67.34805466453176
3,10,6,60.0,81.80305953219016
4,10,6,60.0,78.36983889656882
5,11,3,27.27272727272727,22.72352780155001
6,11,4,36.36363636363637,184.9082089529439
7,11,8,72.72727272727273,70.0396129105249
8,11,5,45.45454545454545,43.01384523516641
9,11,4,36.36363636363637,35.59728823372317
10,11,2,18.181818181818183,170.64268673307637
11,11,3,27.27272727272727,70.57472454057873
12,11,5,45.45454545454545,44.70602205223846
13,11,5,45.45454545454545,7.698370397364599
14,11,6,54.54545454545454,43.25926973146226
15,11,2,18.181818181818183,33.84043879170314
