day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,7,70.0,60.56685744138627
2,10,5,50.0,52.82614775976896
3,10,6,60.0,18.204418736002463
4,10,5,50.0,44.51509898271867
5,11,2,18.181818181818183,166.51888925777934
6,11,5,45.45454545454545,56.596692315007964
7,11,7,63.63636363636363,40.334149311393176
8,11,5,45.45454545454545,44.202590549167596
9,11,6,54.54545454545454,75.68906602478079
10,11,1,9.090909090909092,237.60628827351198
11,11,3,27.27272727272727,24.49945293037274
12,11,6,54.54545454545454,18.032012187495774
13,11,3,27.27272727272727,50.07676895339065
14,11,8,72.72727272727273,89.82540075158678
15,11,2,18.181818181818183,34.91328531065495
