Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,10.0,9.0,11.0,True
3,15.0,13.0,4.0,True
4,5.0,4.0,6.0,True
5,14.0,8.0,7.0,True
6,8.0,5.0,7.0,True
7,15.0,3.0,14.0,True
8,11.0,4.0,9.0,True
9,1.0,8.0,7.0,True
10,11.0,7.0,8.0,True
11,10.0,2.0,11.0,True
12,10.0,3.0,14.0,True
13,4.0,3.0,2.0,True
