day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,1,10.0,37.61616434446824
2,10,5,50.0,76.66286097277467
3,10,6,60.0,222.28569964142227
4,10,6,60.0,106.4258825006501
5,11,5,45.45454545454545,63.37891442783367
6,11,5,45.45454545454545,53.63861629282614
7,11,6,54.54545454545454,52.44383791850947
8,11,5,45.45454545454545,88.6688540968385
9,11,3,27.27272727272727,76.76656021953151
10,11,5,45.45454545454545,71.33422924513596
11,11,3,27.27272727272727,68.54856244427322
12,11,4,36.36363636363637,127.84994235097498
13,11,5,45.45454545454545,58.25166320427377
14,11,2,18.181818181818183,51.25725246408009
15,11,1,9.090909090909092,45.09581226388308
