Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,5.0,7.0,True
3,4.0,7.0,9.0,True
4,15.0,6.0,1.0,True
5,9.0,11.0,7.0,True
6,10.0,11.0,14.0,True
7,15.0,3.0,2.0,True
8,7.0,8.0,4.0,True
9,4.0,2.0,12.0,True
10,8.0,7.0,11.0,True
11,5.0,1.0,2.0,True
12,2.0,13.0,14.0,True
13,3.0,2.0,1.0,True
