phase,session_offset,day_in_cycle,forecast_probability,expected_relative_volume,high_liquidity_probability_label,confidence_level
future_forecast,1,9,0.07311159063438749,1.574480383272486,طبيعي,High
future_forecast,2,10,0.09556505327562609,1.0532692192119082,طبيعي,Medium
future_forecast,3,11,0.07714803294980917,0.9129934006815931,طبيعي,Medium
future_forecast,4,12,0.05932633840853284,0.7573694759322365,طبيعي,Medium
future_forecast,5,13,0.046245176920409053,0.779465708231562,طبيعي,Medium
future_forecast,6,14,0.02953669847611804,0.8683252243727767,طبيعي,Low
future_forecast,7,15,0.02197669206564906,0.9214080503943911,طبيعي,Low
future_forecast,8,1,0.011250548580747245,1.1403419988818533,طبيعي,Low
future_forecast,9,2,0.008726616367474883,1.2271351560049457,طبيعي,Low
future_forecast,10,3,0.007113696858257412,1.2253012176321316,طبيعي,Low
