day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,5,50.0,85.8670224857973
2,10,7,70.0,46.69097776922566
3,10,5,50.0,118.49959165934072
4,10,5,50.0,53.61908115876322
5,11,3,27.27272727272727,48.28676279657376
6,11,4,36.36363636363637,79.70860190353653
7,11,6,54.54545454545454,39.60454397180567
8,11,4,36.36363636363637,55.19149607087792
9,11,4,36.36363636363637,39.16652940843839
10,11,5,45.45454545454545,41.576181299776835
11,11,2,18.181818181818183,24.70327625051646
12,11,5,45.45454545454545,39.01073024932035
13,11,6,54.54545454545454,87.76714978695297
14,11,5,45.45454545454545,46.252365200322
15,11,2,18.181818181818183,11.981414488919583
