Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,11.0,5.0,13.0,True
3,11.0,8.0,12.0,True
4,7.0,5.0,10.0,True
5,8.0,1.0,13.0,True
6,5.0,3.0,2.0,True
7,4.0,7.0,8.0,True
8,9.0,11.0,1.0,True
9,8.0,9.0,7.0,True
10,14.0,15.0,13.0,True
11,3.0,7.0,1.0,True
12,13.0,11.0,2.0,True
13,2.0,1.0,3.0,True
