Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,15.0,6.0,9.0,True
3,9.0,3.0,1.0,True
4,15.0,11.0,13.0,True
5,6.0,15.0,4.0,True
6,5.0,4.0,8.0,True
7,8.0,11.0,14.0,True
8,4.0,5.0,12.0,True
9,5.0,1.0,9.0,True
10,6.0,1.0,10.0,True
11,11.0,15.0,10.0,True
12,3.0,4.0,14.0,True
13,,,,False
