Cycle,HighestLiquidityDay,SecondHighestDay,ThirdHighestDay,valid
1,,,,False
2,9.0,6.0,7.0,True
3,1.0,15.0,6.0,True
4,11.0,6.0,5.0,True
5,9.0,10.0,8.0,True
6,15.0,3.0,5.0,True
7,1.0,8.0,2.0,True
8,10.0,9.0,8.0,True
9,9.0,2.0,5.0,True
10,13.0,10.0,1.0,True
11,6.0,5.0,3.0,True
12,14.0,3.0,1.0,True
