day_in_cycle,n_available_cycles,n_rises,repeat_strength,average_liquidity_lift
1,10,3,30.0,49.59987778173585
2,10,5,50.0,43.241375395209886
3,10,3,30.0,41.49545511818831
4,10,6,60.0,56.578792678866996
5,11,3,27.27272727272727,69.43907039431362
6,11,5,45.45454545454545,88.5421935837501
7,11,6,54.54545454545454,36.87842142993162
8,11,8,72.72727272727273,19.339430026654533
9,11,7,63.63636363636363,49.961960971893475
10,11,3,27.27272727272727,147.3992823724648
11,11,6,54.54545454545454,140.4308171759968
12,11,7,63.63636363636363,46.02951616405272
13,11,7,63.63636363636363,47.02674960424026
14,11,5,45.45454545454545,59.9431454124743
15,11,2,18.181818181818183,135.5783286911224
